id,president,speech_type,sequence,paragraph_id,content,is_applause,word_count,char_count,sentence_count,reading_time_seconds
biden_sotu_01_050,Biden,SOTU,01,50,"I want to speak directly to you. Because if you think about it, that's what people are most worried about: ""Can I fit in?"" Independent experts estimate the American Jobs Plan will add millions of jobs and trillions of dollars to economic growth in the years to come. It is an 8-year program.",0,53,291,4,15.9
biden_sotu_01_051,Biden,SOTU,01,51,These are good-paying jobs that can't be outsourced. Nearly 90 percent of the infrastructure jobs created in the American Jobs Plan do not require a college degree; 75 percent don't require an associate's degree. The American Jobs Plan is a blue-collar blueprint to build America.,0,45,280,3,13.5
biden_sotu_01_052,Biden,SOTU,01,52,"That's what it is. And it recognizes something I've always said in this Chamber and the other. Good guys and women on Wall Street, but Wall Street didn't build this country.",0,31,173,3,9.3
biden_sotu_01_053,Biden,SOTU,01,53,"The middle class built the country, and unions built the middle class. So that's why I'm calling on Congress to pass the Protect the Right to Organize Act—the PRO Act—and send it to my desk so we can support the right to unionize. And by the way, while you're thinking about sending things to my desk— [laughter]—let's raise the minimum wage to $15.",0,63,349,3,18.9
biden_sotu_01_054,Biden,SOTU,01,54,"No one—no one working 40 hours a week—no one working 40 hours a week should live below the poverty line. We need to ensure greater equity and opportunity for women. And while we're doing this, let's get the Paycheck Fairness Act to my desk as well— equal pay.",0,48,259,3,14.4
biden_sotu_01_055,Biden,SOTU,01,55,"It's been much too long. And if you're wondering whether it's too long, look behind me. And finally, the American Jobs Plan will be the biggest increase in nondefense research and development on record.",0,34,202,3,10.2
biden_sotu_01_056,Biden,SOTU,01,56,We will see more technological change—and some of you know more about this than I do— we'll see more technological change in the next 10 years than we saw in the last 50. That's how rapidly artificial intelligence and so much more is changing. And we're falling behind the competition with the rest of the world.,0,56,312,3,16.8
biden_sotu_01_057,Biden,SOTU,01,57,"Decades ago, we used to invest 2 percent of our gross domestic product in America—2 percent of our gross domestic product—in research and development. Today, Mr. Secretary, that's less than 1 percent.",0,32,200,3,9.6
biden_sotu_01_058,Biden,SOTU,01,58,China and other countries are closing in fast.,0,8,46,1,2.4
biden_sotu_01_059,Biden,SOTU,01,59,"We have to develop and dominate the products and technologies of the future: advanced batteries, biotechnology, computer chips, clean energy. The Secretary of Defense can tell you—and those of you on—who work on national security issues know—the Defense Department has an agency called DARPA—the Defense Advanced Research Project Agency. The people who set up before I came here—and that's been a long time ago—to develop breakthroughs that enhance our national security—that's their only job.",0,74,493,3,22.2
biden_sotu_01_060,Biden,SOTU,01,60,"And it's a semiseparate agency; it's under the Defense Department. It's led to everything from the discovery of the internet to GPS and so much more that's enhanced our security. The National Institute of Health—the NIH—I believe, should create a similar Advanced Research Projects Agency for Health.",0,47,300,3,14.1
biden_sotu_01_061,Biden,SOTU,01,61,"And that would—here's what it would do. It would have a singular purpose: to develop breakthroughs to prevent, detect, and treat diseases like Alzheimer's, diabetes, and cancer. I'll still never forget when we passed the cancer proposal the last year I was Vice President—almost $9 million going to NIH.",0,49,303,3,14.7
biden_sotu_01_062,Biden,SOTU,01,62,"And if you excuse the point of personal privilege, I'll never forget you standing, Mitch, and saying you'd name it after my deceased son. It meant a lot.",0,28,153,2,8.4
biden_sotu_01_063,Biden,SOTU,01,63,"But so many of us have deceased sons, daughters, and relatives who died of cancer. I can think of no more worthy investment. I know of nothing that is more bipartisan.",0,31,167,3,9.3
biden_sotu_01_064,Biden,SOTU,01,64,So let's end cancer as we know it. It's within our power. It's within our power to do it.,0,19,89,3,5.7
biden_sotu_01_065,Biden,SOTU,01,65,"Investments in jobs and infrastructure, like the ones we're talking about, have often had bipartisan support in the past. Vice President Harris and I met regularly in the Oval Office with Democrats and Republicans to discuss the Jobs Plan. And I applaud a group of Republican Senators who just put forward their own proposal.",0,54,325,3,16.2
biden_sotu_01_066,Biden,SOTU,01,66,"So let's get to work. I wanted to lay out, before the Congress, my plan before we got into the deep discussions. I'd like to meet with those who have ideas that are different—they think are better.",0,37,197,3,11.1
biden_sotu_01_067,Biden,SOTU,01,67,"But the rest of the world is not waiting for us. I just want to be clear: From my perspective, doing nothing is not an option. Look, we can't be so busy competing with one another that we forget the competition that we have with the rest of the world to win the 21st century.",0,55,275,3,16.5
biden_sotu_01_068,Biden,SOTU,01,68,"Secretary Blinken can tell you, I spent a lot of time with President Xi: traveled over 17,000 miles with him; spent, they tell me, over 24 hours in private discussions with him.",0,32,177,1,9.6
biden_sotu_01_069,Biden,SOTU,01,69,"When he called to congratulate me, we had a 2-hour discussion. He's deadly earnest about becoming the most significant, consequential nation in the world. He and others—autocrats— think that democracy can't compete in the 21st century with autocracies because it takes too long to get consensus.",0,46,295,3,13.8
biden_sotu_01_070,Biden,SOTU,01,70,"To win that competition for the future, in my view, we also need to make a once-in-a-generation investment in our families and our children. That's why I've introduced the American Families Plan tonight, which addresses four of the biggest challenges facing American families and, in turn, America. First is access to a good education.",0,54,335,3,16.2
biden_sotu_01_071,Biden,SOTU,01,71,"When this Nation made 12 years of public education universal in the last century, it made us the best educated, best prepared Nation in the world. It's, I believe, the overwhelming reason that propelled us to where we got in the 21st—in the 20th century.",0,45,254,2,13.5
biden_sotu_01_072,Biden,SOTU,01,72,"But the world has caught up, or catching up. They are not waiting. I would say, parenthetically: If we were sitting down, put a bipartisan committee together and said, ""Okay, we're going to decide what we do in terms of government providing for free education,"" I wonder whether we'd think, as we did in the 20th century, that 12 years is enough in the 21st century.",0,66,366,3,19.8
biden_sotu_01_073,Biden,SOTU,01,73,"I doubt it. Twelve years is no longer enough today to compete with the rest of the world in the 21st century. That's why my American Families Plan guarantees 4 additional years of public education for every person in America, starting as early as we can.",0,46,254,3,13.8
biden_sotu_01_074,Biden,SOTU,01,74,"The great universities of this country have conducted studies over the last 10 years. It shows that adding 2 years of universal high-quality preschool for every 3-year-old and 4-year-old, no matter what background they come from, it puts them in the position to be able to compete all the way through 12 years. It increases exponentially their prospect of graduating and going on beyond graduation.",0,65,398,3,19.5
biden_sotu_01_075,Biden,SOTU,01,75,The research shows when a young child goes to school—not daycare—they are far more likely to graduate from high school and go to college or something after high school.,0,29,168,1,8.7
biden_sotu_01_076,Biden,SOTU,01,76,"When you add 2 years of free community college on top of that, you begin to change the dynamic. We can do that. And we'll increase Pell Grants and invest in Historical Black Colleges and Universities, Tribal Colleges, Minority-Serving Institutions.",0,40,248,3,12.0
biden_sotu_01_077,Biden,SOTU,01,77,"The reason is: They don't have the endowments, but their students are just as capable of learning about cybersecurity, just as capable of learning about metallurgy— all the things that are going on that provide those jobs of the future. Jill is a community college professor who teaches today as First Lady. She's long said—if I've heard it once, I've heard it a thousand times: ""Joe, any country that outeducates us is going to outcompete us."" She'll be deeply involved in leading this effort.",0,84,494,4,25.2
biden_sotu_01_078,Biden,SOTU,01,78,"Thank you, Jill. Second thing we need: American Families Plan will provide access to quality, affordable childcare. We guarantee—and I'm proposing a legislation to guarantee that low- and middle-income families will pay no more than 7 percent of their income for high-quality care for children up to the age of 5.",0,51,313,3,15.3
biden_sotu_01_079,Biden,SOTU,01,79,"The most hard-pressed working families won't have to spend a dime. Third, the American Families Plan will finally provide up to 12 weeks of paid leave and medical leave—family and medical leave. We're one of the few industrial countries in the world.",0,42,250,3,12.6
biden_sotu_01_080,Biden,SOTU,01,80,"No one should have to choose between a job and paycheck or taking care of themselves and their loved ones—a parent, a spouse, or child. And fourth, the American Family Plan puts directly into the pockets of millions of Americans. In March, we expanded a tax credit for every child in a family.",0,53,293,3,15.9
biden_sotu_01_081,Biden,SOTU,01,81,"Up to $3,000 per child, if they're under 6 years of age—I mean, excuse me—under—over [under]* 6 years of age, and $3,600 for children over 6 years of age. With two parents, two kids, that's $7,200 in the pockets that's going to help to take care of your family. And that will help more than 65 million children and help cut childcare [child]* poverty in half.",0,66,359,3,19.8
biden_sotu_01_082,Biden,SOTU,01,82,And we can afford it. So we did that in the last piece of legislation we passed.,0,17,80,2,5.1
biden_sotu_01_083,Biden,SOTU,01,83,But let's extend that childcare tax credit at least through the end of 2025. The American Rescue Plan lowered health care premiums for 9 million Americans who buy their coverage under the Affordable Care Act. I know that's really popular on this side of the aisle.,0,46,264,3,13.8
biden_sotu_01_084,Biden,SOTU,01,84,"[Laughter] But let's make that provision permanent so their premiums don't go back up. In addition to my Families Plan, I'm going to work with Congress to address, this year, other critical priorities for American families. The Affordable Care Act has been a lifeline for millions of Americans, protecting people with preexisting conditions, protecting women's health.",0,56,368,3,16.8
biden_sotu_01_085,Biden,SOTU,01,85,And the pandemic has demonstrated how badly—how badly—it's needed. Let's lower deductibles for working families on the Affordable Care—in the Affordable Care Act. And let's lower prescription drug costs.,0,29,203,3,8.7
biden_sotu_01_086,Biden,SOTU,01,86,We know how to do this. The last President had that as an objective. We all know how outrageously expensive drugs are in America.,0,24,129,3,7.2
biden_sotu_01_087,Biden,SOTU,01,87,"In fact, we pay the highest prescription drug prices of anywhere in the world right here in America—nearly three times—for the same drug, nearly three times what other countries pay.",0,30,182,1,9.0
biden_sotu_01_088,Biden,SOTU,01,88,"We have to change that, and we can. Let's do what we've always talked about for all the years I was down here in this body—in Congress. Let's give Medicare the power to save hundreds of billions of dollars by negotiating lower drug prescription prices.",0,45,252,3,13.5
biden_sotu_01_089,Biden,SOTU,01,89,"And by the way, it won't just help people on Medicare, it will lower prescription drug costs for everyone. And the money we save, which is billions of dollars, can go to strengthen the Affordable Care Act and expand Medicare coverage benefits without costing taxpayers an additional penny. It's within our power to do it; let's do it now.",0,59,338,3,17.7
biden_sotu_01_090,Biden,SOTU,01,90,"We've talked about it long enough. Democrats and Republicans, let's get it done this year. This is all about a simple premise: Health care should be a right and not a privilege in America.",0,34,188,3,10.2
biden_sotu_01_091,Biden,SOTU,01,91,"So how do we pay for my Jobs and Family Plan? I made it clear, we can do it without increasing the deficits. Let's start with what I will not do: I will not impose any tax increase on people making less than $400,000.",0,44,217,3,13.2
biden_sotu_01_092,Biden,SOTU,01,92,"It's—but it's time for corporate America and the wealthiest 1 percent of Americans to just begin to pay their fair share. Just their fair share. Sometimes, I have arguments with my friends in the Democratic Party.",0,36,213,3,10.8
biden_sotu_01_093,Biden,SOTU,01,93,"I think you should be able to become a billionaire and a millionaire, but pay your fair share. A recent study shows that 55 of the nation's biggest corporations paid zero Federal tax last year. Those 55 corporations made in excess of $40 billion in profit.",0,46,256,3,13.8
biden_sotu_01_094,Biden,SOTU,01,94,A lot of companies also evade taxes through tax havens in Switzerland and Bermuda and the Cayman Islands. And they benefit from tax loopholes and deductions for offshoring jobs and shifting profits overseas. It's not right.,0,36,223,3,10.8
biden_sotu_01_095,Biden,SOTU,01,95,"We're going to reform corporate taxes so they pay their fair share and help pay for the public investments their businesses will benefit from as well. And we're going to reward work, not just wealth. We take the top tax bracket for the wealthiest 1 percent of Americans—those making over $400,000 or more—back up to where it was when George W.",0,61,343,3,18.3
biden_sotu_01_096,Biden,SOTU,01,96,Bush was President when he started: 39.6 percent. That's where it was when George W. was President.,0,17,99,4,5.1
biden_sotu_01_097,Biden,SOTU,01,97,We're going to get rid of the loopholes that allow Americans who make more than a million dollars a year and pay a lower tax rate on their capital gains than Americans who receive a paycheck. We're only going to affect three-tenths of 1 percent of all Americans by that action—three-tenths of 1 percent. And the IRS is going to crack down on millionaires and billionaires who cheat on their taxes.,0,71,397,3,21.3
biden_sotu_01_098,Biden,SOTU,01,98,"It's estimated to be billions of dollars by think tanks that are left, right, and center. I'm not looking to punish anybody.",0,22,124,2,6.6
biden_sotu_01_099,Biden,SOTU,01,99,"But I will not add a tax burden— additional tax burden to the middle class in this country. They're already paying enough. I believe what I propose is fair, fiscally responsible, and it raises revenue to pay for the plans I have proposed and will create millions of jobs that will grow the economy and enhance our financial standing in the country.",0,62,348,3,18.6
biden_sotu_01_100,Biden,SOTU,01,100,"When you hear someone say that they don't want to raise taxes on the wealthiest 1 percent or corporate America, ask them: ""Whose taxes you want to raise instead? Whose are you going to cut?"" Look, the big tax cut of 2017, remember, it was supposed to pay for itself— that was how it was sold—and generate vast economic growth. Instead, it added $2 trillion to the deficit.",0,68,372,4,20.4
biden_sotu_01_101,Biden,SOTU,01,101,"It was a huge windfall for corporate America and those at the very top. Instead of using the tax saving to raise wages and invest in research and development, it poured billions of dollars into the pockets of CEOs. In fact, the pay gap between CEOs and their workers is now among the largest in history.",0,56,303,3,16.8
biden_sotu_01_102,Biden,SOTU,01,102,"According to one study, CEOs make 320 times what the average worker in their corporation makes. It used to be in the—below a hundred. The pandemic has only made things worse.",0,31,174,3,9.3
biden_sotu_01_103,Biden,SOTU,01,103,"Twenty million Americans lost their job in the pandemic: working and middle class Americans. At the same time, roughly 650 billionaires in America saw their net worth increase by more than $1 trillion, in the same exact period.",0,38,227,2,11.4
biden_sotu_01_104,Biden,SOTU,01,104,"Let me say it again: 650 people increased their wealth by more than $1 trillion during this pandemic. And they're now worth more than $4 trillion. My fellow Americans, trickle-down—trickle-down—economics has never worked, and it's time to grow the economy from the bottom and the middle out.",0,47,291,3,14.1
biden_sotu_01_105,Biden,SOTU,01,105,"You know, there's a broad consensus of economists—left, right, center —and they agree what I'm proposing will help create millions of jobs and generate historic economic growth. These are among the highest value investments we can make as a Nation. I've often said: Our greatest strength is the power of our example, not just the example of our power.",0,59,351,3,17.7
biden_sotu_01_106,Biden,SOTU,01,106,"In my conversations with world leaders—and I've spoken to over 38, 40 of them now—I've made it known—I've made it known—that America is back. And you know what they say? The comment that I hear most of all from them is they say: ""We see America is back, but for how long?",0,52,271,3,15.6
biden_sotu_01_107,Biden,SOTU,01,107,"But for how long?"" My fellow Americans, we have to show not just that we're back, but that we're back to stay and that we aren't going to go it alone. We're going to do it by leading with our allies. No one nation can deal with all the crises of our time—from terrorism, to nuclear proliferation, mass migration, cybersecurity, climate change, as well as experiencing—what we're experiencing now with pandemics.",0,71,411,4,21.3
biden_sotu_01_108,Biden,SOTU,01,108,"There's no wall high enough to keep any virus out. And our own vaccine supply, as it grows to meet our needs—and we're meeting them—will become an arsenal for vaccines for other countries, just as America was the arsenal of democracy for the world and, in consequence, influenced the world.",0,50,290,2,15.0
biden_sotu_01_109,Biden,SOTU,01,109,"But every American will have access before that occurs—every American will have access to be fully covered by COVID-19 from the vaccines we have. Look, the climate crisis is not our fight alone, it's a global fight.",0,37,215,2,11.1
biden_sotu_01_110,Biden,SOTU,01,110,"The United States accounts, as all of you know, less than 15 percent of carbon emissions. The rest of the world accounts for 85 percent. That's why I kept my commitment to rejoin the Paris accord—because if we do everything perfectly, it's not going to ultimately matter.",0,47,271,3,14.1
biden_sotu_01_111,Biden,SOTU,01,111,"I kept my commitment to convene a climate summit right here in America with all of the major economies of the world—China, Russia, India, the European Union—and I said I'd do it in my first hundred days.",0,37,203,1,11.1
biden_sotu_01_112,Biden,SOTU,01,112,"I want to be very blunt about it: I had—my attempt was to make sure that the world could see there was a consensus, that we are at an inflection point in history. And consensus—the consensus is: If we act to save the planet, we can create millions of jobs and economic growth and opportunity to raise the standard of living to almost everyone around the world. If you've watched any of it—and you were all busy; I'm sure you didn't have much time—that's what virtually every nation said, even the ones that aren't doing their fair share.",0,98,537,3,29.4
biden_sotu_01_113,Biden,SOTU,01,113,"The investments I've proposed tonight also advance the foreign policy, in my view, that benefits the middle class. That means making sure every nation plays by the same rules in the global economy, including China. My discussions—in my discussions with President Xi, I told him, ""We welcome the competition.",0,49,307,3,14.7
biden_sotu_01_114,Biden,SOTU,01,114,"We're not looking for conflict."" But I made absolutely clear that we will defend America's interests across the board.",0,19,118,2,5.7
biden_sotu_01_115,Biden,SOTU,01,115,"America will stand up to unfair trade practices that undercut American workers and American industries, like subsidies from state—to state-owned operations and enterprises and the theft of American technology and intellectual property. I also told President Xi that we'll maintain a strong military presence in the Indo-Pacific, just as we do with NATO in Europe, not to start a conflict, but to prevent one. I told him what I've said to many world leaders: that America will not back away from our commitments—our commitment to human rights and fundamental freedoms and to our alliances.",0,94,588,3,28.2
biden_sotu_01_116,Biden,SOTU,01,116,And I pointed out to him: No responsible American President could remain silent when basic human rights are being so blatantly violated. An American President has to represent the essence of what our country stands for.,0,36,219,2,10.8
