id,president,speech_type,sequence,paragraph_id,content,is_applause,word_count,char_count,sentence_count,reading_time_seconds
clinton_inaugural_01_016,Clinton,INAUGURAL,01,16,"We must invest more in our own people, in their jobs, and in their future, and at the same time cut our massive debt. And we must do so in a world in which we must compete for every opportunity. It will not be easy.",0,45,215,3,13.5
clinton_inaugural_01_017,Clinton,INAUGURAL,01,17,"It will require sacrifice, but it can be done and done fairly, not choosing sacrifice for its own sake but for our own sake.",0,24,124,1,7.2
clinton_inaugural_01_018,Clinton,INAUGURAL,01,18,We must provide for our Nation the way a family provides for its children. Our Founders saw themselves in the light of posterity. We can do no less.,0,28,148,3,8.4
clinton_inaugural_01_019,Clinton,INAUGURAL,01,19,"Anyone who has ever watched a child's eyes wander into sleep knows what posterity is. Posterity is the world to come: the world for whom we hold our ideals, from whom we have borrowed our planet, and to whom we bear sacred responsibility.",0,43,238,2,12.9
clinton_inaugural_01_020,Clinton,INAUGURAL,01,20,We must do what America does best: offer more opportunity to all and demand more responsibility from all. It is time to break the bad habit of expecting something for nothing from our Government or from each other. Let us all take more responsibility not only for ourselves and our families but for our communities and our country.,0,58,331,3,17.4
clinton_inaugural_01_021,Clinton,INAUGURAL,01,21,"To renew America, we must revitalize our democracy. This beautiful Capital, like every capital since the dawn of civilization, is often a place of intrigue and calculation. Powerful people maneuver for position and worry endlessly about who is in and who is out, who is up and who is down, forgetting those people whose toil and sweat sends us here and pays our way.",0,64,366,3,19.2
clinton_inaugural_01_022,Clinton,INAUGURAL,01,22,Americans deserve better. And in this city today there are people who want to do better.,0,16,88,2,4.8
clinton_inaugural_01_023,Clinton,INAUGURAL,01,23,"And so I say to all of you here: Let us resolve to reform our politics so that power and privilege no longer shout down the voice of the people. Let us put aside personal advantage so that we can feel the pain and see the promise of America. Let us resolve to make our Government a place for what Franklin Roosevelt called bold, persistent experimentation, a Government for our tomorrows, not our yesterdays.",0,74,408,3,22.2
clinton_inaugural_01_024,Clinton,INAUGURAL,01,24,Let us give this Capital back to the people to whom it belongs.,0,13,63,1,3.9
clinton_inaugural_01_025,Clinton,INAUGURAL,01,25,"To renew America, we must meet challenges abroad as well as at home. There is no longer a clear division between what is foreign and what is domestic. The world economy, the world environment, the world AIDS crisis, the world arms race: they affect us all.",0,46,256,3,13.8
clinton_inaugural_01_026,Clinton,INAUGURAL,01,26,"Today, as an older order passes, the new world is more free but less stable. Communism's collapse has called forth old animosities and new dangers. Clearly, America must continue to lead the world we did so much to make.",0,39,220,3,11.7
clinton_inaugural_01_027,Clinton,INAUGURAL,01,27,"While America rebuilds at home, we will not shrink from the challenges nor fail to seize the opportunities of this new world. Together with our friends and allies, we will work to shape change, lest it engulf us.",0,38,212,2,11.4
clinton_inaugural_01_028,Clinton,INAUGURAL,01,28,"When our vital interests are challenged or the will and conscience of the international community is defied, we will act, with peaceful diplomacy whenever possible, with force when necessary. The brave Americans serving our Nation today in the Persian Gulf, in Somalia, and wherever else they stand are testament to our resolve.",0,52,328,2,15.6
clinton_inaugural_01_029,Clinton,INAUGURAL,01,29,"But our greatest strength is the power of our ideas, which are still new in many lands. Across the world we see them embraced, and we rejoice. Our hopes, our hearts, our hands are with those on every continent who are building democracy and freedom.",0,45,249,3,13.5
clinton_inaugural_01_030,Clinton,INAUGURAL,01,30,Their cause is America's cause. The American people have summoned the change we celebrate today. You have raised your voices in an unmistakable chorus.,0,24,151,3,7.2
clinton_inaugural_01_031,Clinton,INAUGURAL,01,31,"You have cast your votes in historic numbers. And you have changed the face of Congress, the Presidency, and the political process itself. Yes, you, my fellow Americans, have forced the spring.",0,32,193,3,9.6
clinton_inaugural_01_032,Clinton,INAUGURAL,01,32,Now we must do the work the season demands.,0,9,43,1,2.7
clinton_inaugural_01_033,Clinton,INAUGURAL,01,33,To that work I now turn with all the authority of my office. I ask the Congress to join with me.,0,21,96,2,6.3
clinton_inaugural_01_034,Clinton,INAUGURAL,01,34,"But no President, no Congress, no Government can undertake this mission alone. My fellow Americans, you, too, must play your part in our renewal. I challenge a new generation of young Americans to a season of service: to act on your idealism by helping troubled children, keeping company with those in need, reconnecting our torn communities.",0,56,342,3,16.8
clinton_inaugural_01_035,Clinton,INAUGURAL,01,35,"There is so much to be done; enough, indeed, for millions of others who are still young in spirit to give of themselves in service, too. In serving, we recognize a simple but powerful truth: We need each other, and we must care for one another.",0,46,244,2,13.8
clinton_inaugural_01_036,Clinton,INAUGURAL,01,36,"Today we do more than celebrate America. We rededicate ourselves to the very idea of America, an idea born in revolution and renewed through two centuries of challenge; an idea tempered by the knowledge that, but for fate, we, the fortunate, and the unfortunate might have been each other; an idea ennobled by the faith that our Nation can summon from its myriad diversity the deepest measure of unity; an idea infused with the conviction that America's long, heroic journey must go forever upward. And so, my fellow Americans, as we stand at the edge of the 21st century, let us begin anew with energy and hope, with faith and discipline.",0,111,639,3,33.3
clinton_inaugural_01_037,Clinton,INAUGURAL,01,37,"And let us work until our work is done. The Scripture says, ""And let us not be weary in well doing: for in due season we shall reap, if we faint not."" From this joyful mountaintop of celebration we hear a call to service in the valley.",0,47,235,3,14.1
clinton_inaugural_01_038,Clinton,INAUGURAL,01,38,We have heard the trumpets.,0,5,27,1,1.5
clinton_inaugural_01_039,Clinton,INAUGURAL,01,39,"We have changed the guard. And now, each in our own way and with God's help, we must answer the call. Thank you, and God bless you all.",0,28,135,3,8.4
clinton_inaugural_01_040,Clinton,INAUGURAL,01,40,William J. Clinton - Inaugural Address: The American Presid… NOTE: The President spoke at 12:01 p.m. at the West Front of the Capitol.,0,23,134,4,6.9
clinton_inaugural_01_041,Clinton,INAUGURAL,01,41,"Prior to the address, Chief Justice William H. Rehnquist administered the oath of office. William J.",0,16,100,3,4.8
clinton_inaugural_01_042,Clinton,INAUGURAL,01,42,"Clinton, Inaugural Address Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/219347",0,16,148,4,4.8
