id,president,speech_type,sequence,paragraph_id,content,is_applause,word_count,char_count,sentence_count,reading_time_seconds
bush_sotu_02_015,Bush,SOTU,02,15,"My hope is that all nations will heed our call and eliminate the terrorist parasites who threaten their countries and our own. Many nations are acting forcefully. Pakistan is now cracking down on terror, and I admire the strong leadership of President Musharraf.",0,43,262,3,12.9
bush_sotu_02_016,Bush,SOTU,02,16,"But some governments will be timid in the face of terror. And make no mistake about it: If they do not act, America will. Our second goal is to prevent regimes that sponsor terror from threatening America or our friends and allies with weapons of mass destruction.",0,47,264,3,14.1
bush_sotu_02_017,Bush,SOTU,02,17,"Some of these regimes have been pretty quiet since September the 11th, but we know their true nature. North Korea is a regime arming with missiles and weapons of mass destruction, while starving its citizens. Iran aggressively pursues these weapons and exports terror, while an unelected few repress the Iranian people's hope for freedom.",0,54,338,3,16.2
bush_sotu_02_018,Bush,SOTU,02,18,"Iraq continues to flaunt its hostility toward America and to support terror. The Iraqi regime has plotted to develop anthrax and nerve gas and nuclear weapons for over a decade. This is a regime that has already used poison gas to murder thousands of its own citizens, leaving the bodies of mothers huddled over their dead children.",0,57,332,3,17.1
bush_sotu_02_019,Bush,SOTU,02,19,"This is a regime that agreed to international inspections, then kicked out the inspectors. This is a regime that has something to hide from the civilized world. States like these and their terrorist allies constitute an axis of evil, arming to threaten the peace of the world.",0,47,276,3,14.1
bush_sotu_02_020,Bush,SOTU,02,20,"By seeking weapons of mass destruction, these regimes pose a grave and growing danger. They could provide these arms to terrorists, giving them the means to match their hatred. They could attack our allies or attempt to blackmail the United States.",0,41,248,3,12.3
bush_sotu_02_021,Bush,SOTU,02,21,"In any of these cases, the price of indifference would be catastrophic.",0,12,71,1,3.6
bush_sotu_02_022,Bush,SOTU,02,22,"We will work closely with our coalition to deny terrorists and their state sponsors the materials, technology, and expertise to make and deliver weapons of mass destruction.",0,27,173,1,8.1
bush_sotu_02_023,Bush,SOTU,02,23,"We will develop and deploy effective missile defenses to protect America and our allies from sudden attack. And all nations should know: America will do what is necessary to ensure our Nation's security. We'll be deliberate; yet, time is not on our side.",0,43,254,3,12.9
bush_sotu_02_024,Bush,SOTU,02,24,I will not wait on events while dangers gather.,0,9,47,1,2.7
bush_sotu_02_025,Bush,SOTU,02,25,I will not stand by as peril draws closer and closer.,0,11,53,1,3.3
bush_sotu_02_026,Bush,SOTU,02,26,"The United States of America will not permit the world's most dangerous regimes to threaten us with the world's most destructive weapons. Our war on terror is well begun, but it is only begun. This campaign may not be finished on our watch; yet, it must be and it will be waged on our watch.",0,55,291,3,16.5
bush_sotu_02_027,Bush,SOTU,02,27,"We can't stop short. If we stop now, leaving terror camps intact and terrorist states unchecked, our sense of security would be false and temporary. History has called America and our allies to action, and it is both our responsibility and our privilege to fight freedom's fight.",0,47,279,3,14.1
bush_sotu_02_028,Bush,SOTU,02,28,"Our first priority must always be the security of our Nation, and that will be reflected in the budget I send to Congress. My budget supports three great goals for America: We will win this war; we will protect our homeland; and we will revive our economy. September the 11th brought out the best in America and the best in this Congress.",0,62,338,3,18.6
bush_sotu_02_029,Bush,SOTU,02,29,And I join the American people in applauding your unity and resolve.,0,12,68,1,3.6
bush_sotu_02_030,Bush,SOTU,02,30,"Now Americans deserve to have this same spirit directed toward addressing problems here at home. I'm a proud member of my party. Yet as we act to win the war, protect our people, and create jobs in America, we must act, first and foremost, not as Republicans, not as Democrats but as Americans.",0,53,294,3,15.9
bush_sotu_02_031,Bush,SOTU,02,31,It costs a lot to fight this war.,0,8,33,1,2.4
bush_sotu_02_032,Bush,SOTU,02,32,"We have spent more than a billion dollars a month, over $30 million a day, and we must be prepared for future operations. Afghanistan proved that expensive precision weapons defeat the enemy and spare innocent lives, and we need more of them. We need to replace aging aircraft and make our military more agile to put our troops anywhere in the world quickly and safely.",0,65,369,3,19.5
bush_sotu_02_033,Bush,SOTU,02,33,"Our men and women in uniform deserve the best weapons, the best equipment, the best training, and they also deserve another pay raise. My budget includes the largest increase in defense spending in two decades, because while the price of freedom and security is high, it is never too high. Whatever it costs to defend our country, we will pay.",0,60,343,3,18.0
bush_sotu_02_034,Bush,SOTU,02,34,The next priority of my budget is to do everything possible to protect our citizens and strengthen our Nation against the ongoing threat of another attack. Time and distance from the events of September the 11th will not make us safer unless we act on its lessons.,0,47,264,2,14.1
bush_sotu_02_035,Bush,SOTU,02,35,America is no longer protected by vast oceans.,0,8,46,1,2.4
bush_sotu_02_036,Bush,SOTU,02,36,"We are protected from attack only by vigorous action abroad and increased vigilance at home. My budget nearly doubles funding for a sustained strategy of homeland security, focused on four key areas: bioterrorism, emergency response, airport and border security, and improved intelligence.",0,42,289,2,12.6
bush_sotu_02_037,Bush,SOTU,02,37,We will develop vaccines to fight anthrax and other deadly diseases. We'll increase funding to help States and communities train and equip our heroic police and firefighters.,0,27,174,2,8.1
bush_sotu_02_038,Bush,SOTU,02,38,"We will improve intelligence collection and sharing, expand patrols at our borders, strengthen the security of air travel, and use technology to track the arrivals and departures of visitors to the United States. Homeland security will make America not only stronger but, in many ways, better. Knowledge gained from bioterrorism research will improve public health.",0,55,365,3,16.5
bush_sotu_02_039,Bush,SOTU,02,39,"Stronger police and fire departments will mean safer neighborhoods. Stricter border enforcement will help combat illegal drugs. And as government works to better secure our homeland, America will continue to depend on the eyes and ears of alert citizens.",0,39,254,3,11.7
bush_sotu_02_040,Bush,SOTU,02,40,"A few days before Christmas, an airline flight attendant spotted a passenger lighting a match. The crew and passengers quickly subdued the man, who had been trained by Al Qaida and was armed with explosives. The people on that plane were alert and, as a result, likely saved nearly 200 lives.",0,51,292,3,15.3
bush_sotu_02_041,Bush,SOTU,02,41,"And tonight we welcome and thank flight attendants Hermis Moutardier and Christina Jones. Once we have funded our national security and our homeland security, the final great priority of my budget is economic security for the American people.",0,38,242,2,11.4
bush_sotu_02_042,Bush,SOTU,02,42,"To achieve these great national objectives—to win the war, protect the homeland, and revitalize our economy—our budget will run a deficit that will be small and short term, so long as Congress restrains spending and acts in a fiscally responsible manner.",0,41,254,1,12.3
bush_sotu_02_043,Bush,SOTU,02,43,"We have clear priorities, and we must act at home with the same purpose and resolve we have shown overseas. We'll prevail in the war, and we will defeat this recession. Americans who have lost their jobs need our help, and I support extending unemployment benefits and direct assistance for health care coverage.",0,53,312,3,15.9
bush_sotu_02_044,Bush,SOTU,02,44,"Yet, American workers want more than unemployment checks; they want a steady paycheck.",0,13,86,1,3.9
bush_sotu_02_045,Bush,SOTU,02,45,"When America works, America prospers, so my economic security plan can be summed up in one word: jobs. Good jobs begin with good schools, and here we've made a fine start. Republicans and Democrats worked together to achieve historic education reform so that no child is left behind.",0,48,283,3,14.4
bush_sotu_02_046,Bush,SOTU,02,46,"I was proud to work with members of both parties: Chairman John Boehner and Congressman George Miller; Senator Judd Gregg. And I was so proud of our work, I even had nice things to say about my friend Ted Kennedy. [Laughter] I know the folks at the Crawford coffee shop couldn't believe I'd say such a thing— [laughter]—but our work on this bill shows what is possible if we set aside posturing and focus on results.",0,76,416,3,22.8
bush_sotu_02_047,Bush,SOTU,02,47,There is more to do. We need to prepare our children to read and succeed in school with improved Head Start and early childhood development programs.,0,26,149,2,7.8
bush_sotu_02_048,Bush,SOTU,02,48,"We must upgrade our teacher colleges and teacher training and launch a major recruiting drive with a great goal for America, a quality teacher in every classroom. Good jobs also depend on reliable and affordable energy. This Congress must act to encourage conservation, promote technology, build infrastructure, and it must act to increase energy production at home so America is less dependent on foreign oil.",0,65,410,3,19.5
bush_sotu_02_049,Bush,SOTU,02,49,"Good jobs depend on expanded trade. Selling into new markets creates new jobs, so I ask Congress to finally approve trade promotion authority. On these two key issues, trade and energy, the House of Representatives has acted to create jobs, and I urge the Senate to pass this legislation.",0,49,288,3,14.7
bush_sotu_02_050,Bush,SOTU,02,50,"Good jobs depend on sound tax policy. Last year, some in this Hall thought my tax relief plan was too small; some thought it was too big.",0,27,137,2,8.1
bush_sotu_02_051,Bush,SOTU,02,51,"But when the checks arrived in the mail, most Americans thought tax relief was just about right. Congress listened to the people and responded by reducing tax rates, doubling the child credit, and ending the death tax.",0,37,218,2,11.1
bush_sotu_02_052,Bush,SOTU,02,52,"For the sake of long- term growth and to help Americans plan for the future, let's make these tax cuts permanent. The way out of this recession, the way to create jobs, is to grow the economy by encouraging investment in factories and equipment and by speeding up tax relief so people have more money to spend.",0,57,310,2,17.1
bush_sotu_02_053,Bush,SOTU,02,53,"For the sake of American workers, let's pass a stimulus package. Good jobs must be the aim of welfare reform.",0,20,109,2,6.0
bush_sotu_02_054,Bush,SOTU,02,54,"As we reauthorize these important reforms, we must always remember the goal is to reduce dependency on government and offer every American the dignity of a job. Americans know economic security can vanish in an instant without health security. I ask Congress to join me this year to enact a patients' bill of rights, to give uninsured workers credits to help buy health coverage, to approve an historic increase in the spending for veterans' health, and to give seniors a sound and modern Medicare system that includes coverage for prescription drugs.",0,91,551,3,27.3
bush_sotu_02_055,Bush,SOTU,02,55,A good job should lead to security in retirement. I ask Congress to enact new safeguards for 401(k) and pension plans. Employees who have worked hard and saved all their lives should not have to risk losing everything if their company fails.,0,42,241,3,12.6
bush_sotu_02_056,Bush,SOTU,02,56,"Through stricter accounting standards and tougher disclosure requirements, corporate America must be made more accountable to employees and shareholders and held to the highest standards of conduct. Retirement security also depends upon keeping the commitments of Social Security, and we will.",0,41,293,2,12.3
bush_sotu_02_057,Bush,SOTU,02,57,"We must make Social Security financially stable and allow personal retirement accounts for younger workers who choose them. Members, you and I will work together in the months ahead on other issues: productive farm policy; a cleaner environment; broader homeownership, especially among minorities; and ways to encourage the good work of charities and faith-based groups. I ask you to join me on these important domestic issues in the same spirit of cooperation we've applied to our war against terrorism.",0,79,504,3,23.7
bush_sotu_02_058,Bush,SOTU,02,58,"During these last few months, I've been humbled and privileged to see the true character of this country in a time of testing. Our enemies believed America was weak and materialistic, that we would splinter in fear and selfishness. They were as wrong as they are evil.",0,47,268,3,14.1
bush_sotu_02_059,Bush,SOTU,02,59,"The American people have responded magnificently, with courage and compassion, strength and resolve. As I have met the heroes, hugged the families, and looked into the tired faces of rescuers, I have stood in awe of the American people. And I hope you will join me—I hope you will join me in expressing thanks to one American for the strength and calm and comfort she brings to our Nation in crisis, our First Lady, Laura Bush.",0,76,427,3,22.8
bush_sotu_02_060,Bush,SOTU,02,60,"None of us would ever wish the evil that was done on September the 11th. Yet, after America was attacked, it was as if our entire country looked into a mirror and saw our better selves. We were reminded that we are citizens with obligations to each other, to our country, and to history.",0,54,287,3,16.2
bush_sotu_02_061,Bush,SOTU,02,61,We began to think less of the goods we can accumulate and more about the good we can do.,0,19,88,1,5.7
bush_sotu_02_062,Bush,SOTU,02,62,"For too long our culture has said, ""If it feels good, do it."" Now America is embracing a new ethic and a new creed, ""Let's roll."" In the sacrifice of soldiers, the fierce brotherhood of firefighters, and the bravery and generosity of ordinary citizens, we have glimpsed what a new culture of responsibility could look like. We want to be a nation that serves goals larger than self. We've been offered a unique opportunity, and we must not let this moment pass.",0,82,461,5,24.6
bush_sotu_02_063,Bush,SOTU,02,63,"My call tonight is for every American to commit at least 2 years, 4,000 hours over the rest of your lifetime, to the service of your neighbors and your Nation. Many are already serving, and I thank you. If you aren't sure how to help, I've got a good place to start.",0,52,266,3,15.6
bush_sotu_02_064,Bush,SOTU,02,64,"To sustain and extend the best that has emerged in America, I invite you to join the new USA Freedom Corps. The Freedom Corps will focus on three areas of need: responding in case of crisis at home; rebuilding our communities; and extending American compassion throughout the world. One purpose of the USA Freedom Corps will be homeland security.",0,59,346,3,17.7
bush_sotu_02_065,Bush,SOTU,02,65,"America needs retired doctors and nurses who can be mobilized in major emergencies, volunteers to help police and fire departments, transportation and utility workers well-trained in spotting danger.",0,28,199,1,8.4
bush_sotu_02_066,Bush,SOTU,02,66,"Our country also needs citizens working to rebuild our communities. We need mentors to love children, especially children whose parents are in prison. And we need more talented teachers in troubled schools.",0,32,206,3,9.6
bush_sotu_02_067,Bush,SOTU,02,67,"USA Freedom Corps will expand and improve the good efforts of AmeriCorps and Senior Corps to recruit more than 200,000 new volunteers. And America needs citizens to extend the compassion of our country to every part of the world. So we will renew the promise of the Peace Corps, double its volunteers over the next 5 years, and ask it to join a new effort to encourage development and education and opportunity in the Islamic world.",0,76,432,3,22.8
bush_sotu_02_068,Bush,SOTU,02,68,"This time of adversity offers a unique moment of opportunity, a moment we must seize to change our culture. Through the gathering momentum of millions of acts of service and decency and kindness, I know we can overcome evil with greater good. And we have a great opportunity during this time of war to lead the world toward the values that will bring lasting peace.",0,65,365,3,19.5
bush_sotu_02_069,Bush,SOTU,02,69,"All fathers and mothers, in all societies, want their children to be educated and live free from poverty and violence. No people on Earth yearn to be oppressed or aspire to servitude or eagerly await the midnight knock of the secret police. If anyone doubts this, let them look to Afghanistan, where the Islamic ""street"" greeted the fall of tyranny with song and celebration.",0,64,375,3,19.2
bush_sotu_02_070,Bush,SOTU,02,70,"Let the skeptics look to Islam's own rich history, with its centuries of learning and tolerance and progress.",0,18,109,1,5.4
bush_sotu_02_071,Bush,SOTU,02,71,"America will lead by defending liberty and justice because they are right and true and unchanging for all people everywhere. No nation owns these aspirations, and no nation is exempt from them.",0,32,193,2,9.6
bush_sotu_02_072,Bush,SOTU,02,72,We have no intention of imposing our culture.,0,8,45,1,2.4
bush_sotu_02_073,Bush,SOTU,02,73,But America will always stand firm for the nonnegotiable demands of human dignity: the rule of law; limits on the power of the state; respect for women; private property; free speech; equal justice; and religious tolerance.,0,36,223,1,10.8
bush_sotu_02_074,Bush,SOTU,02,74,"America will take the side of brave men and women who advocate these values around the world, including the Islamic world, because we have a greater objective than eliminating threats and containing resentment. We seek a just and peaceful world beyond the war on terror. In this moment of opportunity, a common danger is erasing old rivalries.",0,57,343,3,17.1
bush_sotu_02_075,Bush,SOTU,02,75,"America is working with Russia and China and India, in ways we have never before, to achieve peace and prosperity. In every region, free markets and free trade and free societies are proving their power to lift lives. Together with friends and allies from Europe to Asia and Africa to Latin America, we will demonstrate that the forces of terror cannot stop the momentum of freedom.",0,66,382,3,19.8
bush_sotu_02_076,Bush,SOTU,02,76,"The last time I spoke here, I expressed the hope that life would return to normal. In some ways, it has. In others, it never will.",0,26,130,3,7.8
bush_sotu_02_077,Bush,SOTU,02,77,"Those of us who have lived through these challenging times have been changed by them. We've come to know truths that we will never question: Evil is real, and it must be opposed. Beyond all differences of race or creed, we are one country, mourning together and facing danger together.",0,50,285,3,15.0
bush_sotu_02_078,Bush,SOTU,02,78,"Deep in the American character, there is honor, and it is stronger than cynicism. And many have discovered again that even in tragedy—especially in tragedy— God is near. In a single instant, we realized that this will be a decisive decade in the history of liberty, that we've been called to a unique role in human events.",0,57,322,3,17.1
bush_sotu_02_079,Bush,SOTU,02,79,Rarely has the world faced a choice more clear or consequential. Our enemies send other people's children on missions of suicide and murder. They embrace tyranny and death as a cause and a creed.,0,34,195,3,10.2
bush_sotu_02_080,Bush,SOTU,02,80,"We stand for a different choice, made long ago on the day of our founding. We affirm it again today. We choose freedom and the dignity of every life.",0,29,149,3,8.7
bush_sotu_02_081,Bush,SOTU,02,81,"Steadfast in our purpose, we now press on.",0,8,42,1,2.4
bush_sotu_02_082,Bush,SOTU,02,82,We have known freedom's price.,0,5,30,1,1.5
bush_sotu_02_083,Bush,SOTU,02,83,"We have shown freedom's power. And in this great conflict, my fellow Americans, we will see freedom's victory. Thank you all.",0,21,125,3,6.3
bush_sotu_02_084,Bush,SOTU,02,84,May God bless. NOTE: The President spoke at 9:15 p.m. in the House Chamber of the Capitol.,0,17,90,4,5.1
bush_sotu_02_085,Bush,SOTU,02,85,"In his remarks, he referred to Corona, CA, resident Guillermo Sobero, who was kidnaped May 27, 2001, and later killed by the Abu Sayyaf terrorist group operating in the southern Philippines; President Pervez Musharraf of Pakistan; and alleged terrorist Richard C. Reid. The Office of the Press Secretary also released a Spanish language transcript of this address.",0,57,364,3,17.1
bush_sotu_02_086,Bush,SOTU,02,86,"The Executive order of January 29 establishing the USA Freedom Corps is listed in Appendix D at the end of this volume. George W. Bush, Address Before a Joint Session of the Congress on the",0,35,189,2,10.5
