id,president,speech_type,sequence,paragraph_id,content,is_applause,word_count,char_count,sentence_count,reading_time_seconds
bush_inaugural_01_012,Bush,INAUGURAL,01,12,"We are bound by ideals that move us beyond our backgrounds, lift us above our interests, and teach us what it means to be citizens. Every child must be taught these principles. Every citizen must uphold them.",0,37,208,3,11.1
bush_inaugural_01_013,Bush,INAUGURAL,01,13,"And every immigrant, by embracing these ideals, makes our country more, not less, American.",0,14,91,1,4.2
bush_inaugural_01_014,Bush,INAUGURAL,01,14,"Today we affirm a new commitment to live out our Nation's promise through civility, courage, compassion, and character.",0,18,119,1,5.4
bush_inaugural_01_015,Bush,INAUGURAL,01,15,"America at its best matches a commitment to principle with a concern for civility. A civil society demands from each of us good will and respect, fair dealing and forgiveness. Some seem to believe that our politics can afford to be petty because in a time of peace the stakes of our debates appear small.",0,55,304,3,16.5
bush_inaugural_01_016,Bush,INAUGURAL,01,16,"But the stakes for America are never small. If our country does not lead the cause of freedom, it will not be led. If we do not turn the hearts of children toward knowledge and character, we will lose their gifts and undermine their idealism.",0,45,242,3,13.5
bush_inaugural_01_017,Bush,INAUGURAL,01,17,"If we permit our economy to drift and decline, the vulnerable will suffer most.",0,14,79,1,4.2
bush_inaugural_01_018,Bush,INAUGURAL,01,18,"We must live up to the calling we share. Civility is not a tactic or a sentiment; it is the determined choice of trust over cynicism, of community over chaos. And this commitment, if we keep it, is a way to shared accomplishment.",0,43,229,3,12.9
bush_inaugural_01_019,Bush,INAUGURAL,01,19,"America at its best is also courageous. Our national courage has been clear in times of depression and war, when defeating common dangers defined our common good.",0,27,162,2,8.1
bush_inaugural_01_020,Bush,INAUGURAL,01,20,Now we must choose if the example of our fathers and mothers will inspire us or condemn us.,0,18,91,1,5.4
bush_inaugural_01_021,Bush,INAUGURAL,01,21,We must show courage in a time of blessing by confronting problems instead of passing them on to future generations. Together we will reclaim America's schools before ignorance and apathy claim more young lives.,0,34,211,2,10.2
bush_inaugural_01_022,Bush,INAUGURAL,01,22,"We will reform Social Security and Medicare, sparing our children from struggles we have the power to prevent. And we will reduce taxes to recover the momentum of our economy and reward the effort and enterprise of working Americans.",0,39,233,2,11.7
bush_inaugural_01_023,Bush,INAUGURAL,01,23,"We will build our defenses beyond challenge, lest weakness invite challenge.",0,11,76,1,3.3
bush_inaugural_01_024,Bush,INAUGURAL,01,24,"We will confront weapons of mass destruction, so that a new century is spared new horrors. The enemies of liberty and our country should make no mistake: America remains engaged in the world, by history and by choice, shaping a balance of power that favors freedom.",0,46,265,2,13.8
bush_inaugural_01_025,Bush,INAUGURAL,01,25,We will defend our allies and our interests.,0,8,44,1,2.4
bush_inaugural_01_026,Bush,INAUGURAL,01,26,We will show purpose without arrogance.,0,6,39,1,1.8
bush_inaugural_01_027,Bush,INAUGURAL,01,27,"We will meet aggression and bad faith with resolve and strength. And to all nations, we will speak for the values that gave our Nation birth.",0,26,141,2,7.8
bush_inaugural_01_028,Bush,INAUGURAL,01,28,"America at its best is compassionate. In the quiet of American conscience, we know that deep, persistent poverty is unworthy of our Nation's promise. And whatever our views of its cause, we can agree that children at risk are not at fault.",0,42,239,3,12.6
bush_inaugural_01_029,Bush,INAUGURAL,01,29,"Abandonment and abuse are not acts of God; they are failures of love. And the proliferation of prisons, however necessary, is no substitute for hope and order in our souls. Where there is suffering, there is duty.",0,37,213,3,11.1
bush_inaugural_01_030,Bush,INAUGURAL,01,30,"Americans in need are not strangers; they are citizens—not problems but priorities. And all of us are diminished when any are hopeless. Government has great responsibilities for public safety and public health, for civil rights and common schools.",0,38,247,3,11.4
bush_inaugural_01_031,Bush,INAUGURAL,01,31,"Yet, compassion is the work of a nation, not just a government. And some needs and hurts are so deep they will only respond to a mentor's touch or a pastor's prayer. Church and charity, synagogue and mosque lend our communities their humanity, and they will have an honored place in our plans and in our laws.",0,57,309,3,17.1
bush_inaugural_01_032,Bush,INAUGURAL,01,32,Many in our country do not know the pain of poverty.,0,11,52,1,3.3
bush_inaugural_01_033,Bush,INAUGURAL,01,33,"But we can listen to those who do. And I can pledge our Nation to a goal: When we see that wounded traveler on the road to Jericho, we will not pass to the other side.",0,36,167,2,10.8
bush_inaugural_01_034,Bush,INAUGURAL,01,34,"America at its best is a place where personal responsibility is valued and expected. Encouraging responsibility is not a search for scapegoats; it is a call to conscience. And though it requires sacrifice, it brings a deeper fulfillment.",0,38,237,3,11.4
bush_inaugural_01_035,Bush,INAUGURAL,01,35,"We find the fullness of life not only in options but in commitments. And we find that children and community are the commitments that set us free. Our public interest depends on private character, on civic duty and family bonds and basic fairness, on uncounted, unhonored acts of decency, which give direction to our freedom.",0,55,325,3,16.5
bush_inaugural_01_036,Bush,INAUGURAL,01,36,Sometimes in life we're called to do great things.,0,9,50,1,2.7
bush_inaugural_01_037,Bush,INAUGURAL,01,37,"But as a saint of our times has said, ""Every day we are called to do small things with great love."" The most important tasks of a democracy are done by everyone.",0,32,161,2,9.6
bush_inaugural_01_038,Bush,INAUGURAL,01,38,"I will live and lead by these principles: to advance my convictions with civility, to serve the public interest with courage, to speak for greater justice and compassion, to call for responsibility and try to live it, as well. In all these ways, I will bring the values of our history to the care of our times. What you do is as important as anything Government does.",0,67,367,3,20.1
bush_inaugural_01_039,Bush,INAUGURAL,01,39,"I ask you to seek a common good beyond your comfort, to defend needed reforms against easy attacks, to serve your Nation, beginning with your neighbor. I ask you to be citizens: Citizens, not spectators; citizens, not subjects; responsible citizens building communities of service and a nation of character. Americans are generous and strong and decent, not because we believe in ourselves but because we hold beliefs beyond ourselves.",0,69,435,3,20.7
bush_inaugural_01_040,Bush,INAUGURAL,01,40,"When this spirit of citizenship is missing, no Government program can replace it.",0,13,81,1,3.9
bush_inaugural_01_041,Bush,INAUGURAL,01,41,"When this spirit is present, no wrong can stand against it.",0,11,59,1,3.3
bush_inaugural_01_042,Bush,INAUGURAL,01,42,"After the Declaration of Independence was signed, Virginia statesman John Page wrote to Thomas Jefferson, ""We know the race is not to the swift, nor the battle to the strong. Do you not think an angel rides in the whirlwind and directs this storm?"" Much time has passed since Jefferson arrived for his inauguration. The years and changes accumulate, but the themes of this day, he would know: our Nation's grand story of courage and its simple dream of dignity.",0,80,461,4,24.0
bush_inaugural_01_043,Bush,INAUGURAL,01,43,"We are not this story's author, who fills time and eternity with his purpose. Yet, his purpose is achieved in our duty. And our duty is fulfilled in service to one another.",0,32,172,3,9.6
bush_inaugural_01_044,Bush,INAUGURAL,01,44,"Never tiring, never yielding, never finishing, we renew that purpose today, to make our country more just and generous, to affirm the dignity of our lives and every life. This work continues, the story goes on, and an angel still rides in the whirlwind and directs this storm. God bless you all, and God bless America.",0,56,318,3,16.8
bush_inaugural_01_045,Bush,INAUGURAL,01,45,George W. Bush - Inaugural Address: The American Preside… NOTE: The President spoke at 12:05 p.m. at the West Front of the Capitol.,0,23,131,4,6.9
bush_inaugural_01_046,Bush,INAUGURAL,01,46,"Prior to the address, Chief Justice William H. Rehnquist administered the oath of office. George W.",0,16,99,3,4.8
bush_inaugural_01_047,Bush,INAUGURAL,01,47,"Bush, Inaugural Address Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/211268",0,16,145,4,4.8
